Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","0112","Maize (corn)","2015","2015","t","494010.37","A","Official figure",""
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","0112","Maize (corn)","2015","2015","1000 USD","123537","A","Official figure",""
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","0112","Maize (corn)","2016","2016","t","1090533.93","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","0112","Maize (corn)","2016","2016","1000 USD","220209","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","0112","Maize (corn)","2016","2016","t","2","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","0112","Maize (corn)","2016","2016","1000 USD","24","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","0112","Maize (corn)","2017","2017","t","1227508.94","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","0112","Maize (corn)","2017","2017","1000 USD","242952","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","0112","Maize (corn)","2017","2017","t","0.54","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","0112","Maize (corn)","2017","2017","1000 USD","0","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","0112","Maize (corn)","2018","2018","t","1710500.29","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","0112","Maize (corn)","2018","2018","1000 USD","348663","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","0112","Maize (corn)","2019","2019","t","1295434.92","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","0112","Maize (corn)","2019","2019","1000 USD","254025","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","0112","Maize (corn)","2019","2019","t","60622.34","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","0112","Maize (corn)","2019","2019","1000 USD","14065","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","0112","Maize (corn)","2020","2020","t","2218756.63","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","0112","Maize (corn)","2020","2020","1000 USD","466254","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","0112","Maize (corn)","2020","2020","t","6331.3","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","0112","Maize (corn)","2020","2020","1000 USD","1629","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","0112","Maize (corn)","2021","2021","t","1774916.76","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","0112","Maize (corn)","2021","2021","1000 USD","507299","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","0112","Maize (corn)","2021","2021","t","22.17","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","0112","Maize (corn)","2021","2021","1000 USD","39","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5610","Import quantity","0112","Maize (corn)","2022","2022","t","2265459.4","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5622","Import value","0112","Maize (corn)","2022","2022","1000 USD","799678","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5910","Export quantity","0112","Maize (corn)","2022","2022","t","37","X","Figure from international organizations","Estimated data using trading partners database"
"TCL","Crops and livestock products","050","Bangladesh","5922","Export value","0112","Maize (corn)","2022","2022","1000 USD","83","X","Figure from international organizations","Estimated data using trading partners database"
